date,time,category,quantity,price
2015-01-24,20:21:20,Chicken,1,16.75
2015-01-24,20:21:20,Veggie,1,16.0
2015-01-24,20:21:20,Veggie,1,12.0
2015-01-24,20:21:20,Veggie,1,12.0
2015-01-24,20:23:34,Classic,1,16.0
2015-01-24,20:23:34,Classic,1,9.75
2015-01-24,20:29:10,Classic,1,20.5
2015-01-24,20:29:40,Classic,1,12.0
2015-01-24,20:29:40,Supreme,1,16.25
2015-01-24,20:29:40,Chicken,1,16.75
2015-01-24,20:29:40,Chicken,1,20.75
2015-01-24,20:40:47,Chicken,1,20.75
2015-01-24,20:40:47,Classic,1,20.5
2015-01-24,20:41:28,Veggie,1,14.75
2015-01-24,20:41:28,Supreme,1,12.5
2015-01-24,20:59:29,Supreme,1,16.5
2015-01-24,21:12:27,Chicken,1,20.75
2015-01-24,21:12:27,Supreme,1,12.5
2015-01-24,21:23:08,Chicken,1,20.75
2015-01-24,21:23:08,Chicken,1,16.75
2015-01-24,21:23:08,Veggie,1,18.5
2015-01-24,21:23:08,Classic,1,15.25
2015-01-24,21:23:59,Veggie,1,18.5
2015-01-24,21:23:59,Veggie,1,17.95
2015-01-24,21:23:59,Classic,1,10.5
2015-01-24,21:23:59,Classic,1,14.5
2015-01-24,22:32:11,Veggie,1,12.0
2015-01-24,22:32:11,Supreme,1,12.5
2015-01-25,12:24:36,Supreme,1,16.25
2015-01-25,12:24:36,Supreme,1,12.5
2015-01-25,12:24:36,Chicken,1,20.75
2015-01-25,12:24:36,Chicken,1,12.75
2015-01-25,12:27:51,Classic,1,10.5
2015-01-25,12:27:51,Classic,1,16.0
2015-01-25,13:30:03,Classic,1,10.5
2015-01-25,13:35:14,Chicken,1,20.75
2015-01-25,13:35:53,Chicken,1,12.75
2015-01-25,13:35:53,Classic,1,12.0
2015-01-25,13:35:53,Supreme,1,23.65
2015-01-25,13:35:53,Classic,1,16.0
2015-01-25,13:35:53,Veggie,1,18.5
2015-01-25,13:35:53,Classic,1,14.5
2015-01-25,13:35:53,Chicken,1,20.75
2015-01-25,13:35:53,Supreme,2,12.5
2015-01-25,13:35:53,Chicken,1,20.75
2015-01-25,13:35:53,Veggie,1,16.0
2015-01-25,13:46:05,Chicken,1,16.75
2015-01-25,13:46:05,Classic,1,16.0
2015-01-25,13:46:05,Classic,1,16.0
2015-01-25,13:46:05,Supreme,1,12.5
2015-01-25,14:01:11,Veggie,1,16.0
2015-01-25,14:01:11,Veggie,1,12.0
2015-01-25,14:17:13,Supreme,1,16.5
2015-01-25,14:21:02,Classic,1,12.0
2015-01-25,14:21:02,Veggie,1,17.95
2015-01-25,14:21:02,Veggie,1,20.25
2015-01-25,14:21:02,Classic,1,20.5
2015-01-25,14:21:02,Veggie,1,20.25
2015-01-25,14:32:07,Veggie,1,12.0
2015-01-25,14:32:44,Veggie,1,12.0
2015-01-25,14:43:49,Chicken,1,20.75
2015-01-25,14:45:05,Classic,1,10.5
2015-01-25,14:45:05,Supreme,1,20.75
2015-01-25,14:48:05,Classic,1,9.75
2015-01-25,14:48:05,Chicken,1,12.75
2015-01-25,14:50:29,Chicken,1,20.75
2015-01-25,15:05:16,Chicken,1,16.75
2015-01-25,15:05:16,Supreme,1,20.75
2015-01-25,15:23:21,Supreme,1,12.25
2015-01-25,15:23:21,Supreme,1,16.5
2015-01-25,15:29:05,Chicken,1,20.75
2015-01-25,15:29:05,Supreme,1,12.25
2015-01-25,16:07:00,Classic,1,12.0
2015-01-25,16:07:00,Chicken,1,16.75
2015-01-25,16:07:00,Veggie,1,17.95
2015-01-25,16:32:36,Veggie,1,16.0
2015-01-25,16:32:36,Veggie,1,20.25
2015-01-25,16:36:54,Supreme,1,16.5
2015-01-25,16:36:54,Supreme,1,12.5
2015-01-25,16:52:12,Classic,1,12.0
2015-01-25,16:52:12,Supreme,1,12.5
2015-01-25,16:59:21,Veggie,1,14.75
2015-01-25,16:59:21,Classic,1,9.75
2015-01-25,16:59:21,Supreme,1,16.5
2015-01-25,16:59:21,Veggie,1,16.5
2015-01-25,17:05:06,Chicken,1,16.75
2015-01-25,17:08:54,Veggie,1,12.0
2015-01-25,17:26:23,Chicken,1,12.75
2015-01-25,17:26:23,Classic,1,15.25
2015-01-25,17:26:23,Supreme,1,20.75
2015-01-25,17:26:23,Classic,1,12.0
2015-01-25,17:30:14,Supreme,1,23.65
2015-01-25,17:30:14,Supreme,1,20.25
2015-01-25,17:48:20,Veggie,1,17.95
2015-01-25,17:48:20,Classic,1,16.0
2015-01-25,18:12:26,Chicken,1,20.75
2015-01-25,18:12:26,Chicken,1,20.75
2015-01-25,18:32:16,Veggie,1,16.0
2015-01-25,18:39:10,Classic,1,12.0
2015-01-25,18:39:10,Chicken,1,16.75
2015-01-25,18:39:10,Veggie,1,16.0
2015-01-25,18:57:43,Classic,1,12.0
2015-01-25,18:57:43,Chicken,1,16.75
2015-01-25,18:57:43,Chicken,1,12.75
2015-01-25,19:05:15,Supreme,1,23.65
2015-01-25,19:05:15,Veggie,1,16.0
2015-01-25,19:09:03,Veggie,1,16.75
2015-01-25,19:41:47,Supreme,1,12.5
2015-01-25,19:49:28,Classic,1,11.0
2015-01-25,19:49:28,Veggie,1,20.25
2015-01-25,20:01:54,Classic,1,9.75
2015-01-25,20:07:13,Veggie,1,14.75
2015-01-25,20:07:13,Veggie,1,20.25
2015-01-25,20:07:13,Classic,1,12.0
2015-01-25,20:07:13,Veggie,1,16.0
2015-01-25,20:19:40,Classic,1,12.0
2015-01-25,20:46:56,Chicken,1,20.75
2015-01-25,20:46:56,Classic,1,16.5
2015-01-25,20:46:56,Classic,1,16.0
2015-01-25,20:46:56,Classic,1,9.75
2015-01-25,21:00:40,Veggie,1,14.75
2015-01-25,21:01:50,Classic,1,20.5
2015-01-25,21:01:50,Supreme,1,16.25
2015-01-25,21:01:50,Veggie,1,20.25
2015-01-25,21:17:32,Veggie,1,12.0
2015-01-25,21:17:32,Supreme,1,12.5
2015-01-25,21:17:32,Veggie,1,12.5
2015-01-25,21:32:38,Classic,1,20.5
2015-01-26,11:15:57,Classic,1,12.0
2015-01-26,11:15:57,Supreme,1,16.5
2015-01-26,11:25:10,Chicken,1,20.75
2015-01-26,11:33:33,Classic,1,16.5
2015-01-26,11:52:57,Classic,1,16.0
2015-01-26,11:52:57,Classic,1,20.5
2015-01-26,11:52:57,Supreme,1,20.25
2015-01-26,11:52:57,Supreme,1,20.75
2015-01-26,12:03:55,Chicken,1,16.75
2015-01-26,12:03:55,Veggie,1,14.75
2015-01-26,12:03:55,Classic,1,12.5
2015-01-26,12:03:55,Supreme,1,20.75
2015-01-26,12:04:48,Veggie,1,17.95
2015-01-26,12:04:48,Classic,1,25.5
2015-01-26,12:10:49,Supreme,1,20.75
2015-01-26,12:44:38,Classic,1,12.0
2015-01-26,12:44:38,Chicken,1,20.75
2015-01-26,12:44:38,Chicken,1,12.75
2015-01-26,12:44:38,Veggie,1,16.0
2015-01-26,12:44:38,Veggie,1,20.25
2015-01-26,12:44:38,Classic,1,15.25
2015-01-26,12:44:38,Classic,1,12.5
2015-01-26,12:44:38,Chicken,1,20.75
2015-01-26,12:44:38,Veggie,1,20.75
2015-01-26,12:44:38,Chicken,1,20.75
2015-01-26,12:47:34,Supreme,1,23.65
2015-01-26,12:47:34,Chicken,1,20.75
2015-01-26,12:47:34,Classic,1,20.5
2015-01-26,12:47:34,Veggie,1,16.0
2015-01-26,12:56:04,Classic,1,12.0
2015-01-26,13:02:45,Supreme,1,12.5
2015-01-26,13:03:59,Veggie,1,18.5
2015-01-26,13:08:25,Chicken,1,12.75
2015-01-26,13:08:25,Veggie,1,12.0
2015-01-26,13:08:25,Veggie,1,12.75
2015-01-26,13:08:25,Classic,1,11.0
2015-01-26,13:08:25,Supreme,1,12.25
2015-01-26,13:15:18,Veggie,1,17.95
2015-01-26,13:24:17,Veggie,1,18.5
2015-01-26,13:27:32,Supreme,1,16.5
2015-01-26,13:46:01,Classic,1,12.5
2015-01-26,13:46:01,Classic,1,9.75
2015-01-26,13:51:21,Classic,1,12.0
2015-01-26,13:51:21,Supreme,1,16.25
2015-01-26,13:52:36,Veggie,1,16.0
2015-01-26,13:54:36,Classic,1,9.75
2015-01-26,13:54:36,Supreme,1,20.25
2015-01-26,13:56:01,Chicken,1,20.75
2015-01-26,14:00:13,Supreme,1,20.75
2015-01-26,14:21:10,Classic,1,16.0
2015-01-26,14:25:20,Chicken,1,20.75
2015-01-26,14:25:20,Chicken,1,16.75
2015-01-26,14:32:57,Classic,1,16.5
2015-01-26,14:32:57,Supreme,1,20.25
2015-01-26,14:35:32,Classic,1,12.0
2015-01-26,14:35:32,Classic,1,16.0
2015-01-26,14:35:32,Classic,1,12.0
2015-01-26,14:35:32,Supreme,1,12.5
2015-01-26,14:38:13,Supreme,1,20.75
2015-01-26,14:47:17,Veggie,1,16.0
2015-01-26,14:47:46,Supreme,1,20.75
2015-01-26,14:55:06,Chicken,1,20.75
2015-01-26,15:14:30,Supreme,1,16.25
2015-01-26,15:14:30,Veggie,1,16.0
2015-01-26,15:24:38,Classic,1,35.95
2015-01-26,15:35:32,Supreme,1,20.75
2015-01-26,15:35:32,Classic,1,12.0
2015-01-26,15:49:09,Veggie,1,17.95
2015-01-26,15:49:09,Veggie,1,12.0
2015-01-26,15:58:50,Classic,1,10.5
2015-01-26,16:04:46,Classic,1,12.0
2015-01-26,16:04:46,Classic,1,9.75
2015-01-26,16:08:02,Chicken,1,20.75
2015-01-26,16:08:02,Classic,1,14.5
2015-01-26,16:21:23,Veggie,1,12.0
2015-01-26,16:21:23,Veggie,1,20.75
2015-01-26,16:21:23,Classic,1,20.5
2015-01-26,16:38:21,Chicken,1,16.75
2015-01-26,16:38:21,Veggie,1,17.95
2015-01-26,16:38:21,Veggie,1,16.75
2015-01-26,16:38:21,Veggie,1,20.25
2015-01-26,16:52:11,Supreme,1,16.25
2015-01-26,16:52:11,Classic,1,9.75
2015-01-26,16:52:11,Supreme,1,12.25
2015-01-26,17:04:54,Chicken,1,20.75
2015-01-26,17:06:36,Chicken,1,20.75
2015-01-26,17:06:36,Veggie,1,12.5
2015-01-26,17:06:36,Veggie,1,12.0
2015-01-26,18:03:43,Veggie,1,18.5
2015-01-26,18:03:43,Supreme,1,16.5
2015-01-26,18:03:43,Chicken,1,20.75
2015-01-26,18:08:56,Veggie,1,21.0
2015-01-26,18:08:56,Supreme,1,12.5
2015-01-26,18:10:06,Chicken,1,16.75
2015-01-26,18:37:22,Veggie,1,12.5
2015-01-26,18:37:22,Supreme,1,12.5
2015-01-26,18:37:22,Chicken,1,16.75
2015-01-26,19:21:11,Veggie,1,18.5
2015-01-26,19:21:11,Chicken,1,20.75
2015-01-26,19:32:50,Classic,1,12.0
2015-01-26,19:32:50,Supreme,1,16.5
2015-01-26,19:33:23,Classic,1,16.5
2015-01-26,19:42:41,Chicken,1,16.75
2015-01-26,20:58:38,Classic,1,20.5
2015-01-26,20:58:38,Veggie,1,16.0
2015-01-26,20:59:51,Classic,1,16.0
2015-01-26,20:59:51,Chicken,1,16.75
2015-01-26,21:12:55,Chicken,1,20.75
2015-01-26,21:23:19,Classic,1,12.0
2015-01-26,21:23:19,Supreme,1,12.5
2015-01-26,21:37:51,Veggie,1,12.5
2015-01-27,11:23:30,Classic,1,16.0
2015-01-27,11:47:40,Supreme,1,16.25
2015-01-27,11:57:19,Veggie,1,21.0
2015-01-27,11:57:19,Supreme,1,20.75
2015-01-27,11:57:19,Supreme,1,20.75
2015-01-27,12:07:54,Veggie,1,20.25
2015-01-27,12:19:15,Veggie,1,20.25
2015-01-27,12:19:15,Chicken,1,16.75
2015-01-27,12:21:21,Classic,1,16.5
2015-01-27,12:27:55,Veggie,1,21.0
2015-01-27,12:27:55,Veggie,1,20.25
2015-01-27,12:34:12,Classic,1,13.25
2015-01-27,12:56:17,Supreme,1,20.75
2015-01-27,12:56:17,Classic,1,20.5
2015-01-27,12:56:35,Chicken,1,20.75
2015-01-27,13:00:08,Classic,1,16.0
2015-01-27,13:04:38,Classic,1,20.5
2015-01-27,13:04:38,Classic,1,12.0
2015-01-27,13:05:50,Veggie,1,18.5
2015-01-27,13:05:50,Classic,1,16.5
2015-01-27,13:05:50,Veggie,1,20.25
2015-01-27,13:05:50,Classic,1,15.25
2015-01-27,13:21:20,Chicken,1,20.75
2015-01-27,13:21:20,Chicken,1,12.75
2015-01-27,13:21:20,Classic,1,16.0
2015-01-27,13:21:20,Classic,1,12.0
2015-01-27,13:23:02,Veggie,2,20.25
2015-01-27,13:31:08,Classic,1,10.5
2015-01-27,13:31:08,Veggie,1,20.25
2015-01-27,13:31:08,Supreme,1,20.75
2015-01-27,13:38:46,Chicken,1,12.75
2015-01-27,13:38:46,Classic,1,16.0
2015-01-27,13:38:46,Veggie,1,12.75
2015-01-27,13:38:46,Veggie,1,20.25
2015-01-27,13:38:50,Chicken,2,20.75
2015-01-27,13:38:50,Supreme,1,23.65
2015-01-27,13:38:50,Classic,1,16.5
2015-01-27,13:38:50,Classic,1,16.0
2015-01-27,13:38:50,Classic,1,20.5
2015-01-27,13:38:50,Classic,1,12.5
2015-01-27,13:38:50,Classic,1,9.75
2015-01-27,13:38:50,Supreme,1,20.75
2015-01-27,13:38:50,Supreme,1,12.5
2015-01-27,13:38:50,Chicken,1,12.75
2015-01-27,13:38:50,Supreme,1,12.5
2015-01-27,13:38:50,Supreme,1,12.5
2015-01-27,13:38:50,Chicken,1,20.75
2015-01-27,13:49:25,Chicken,1,16.75
2015-01-27,14:32:25,Chicken,1,16.75
2015-01-27,14:33:38,Supreme,1,16.25
2015-01-27,14:33:38,Supreme,1,12.5
2015-01-27,14:33:38,Chicken,1,20.75
2015-01-27,14:39:50,Chicken,1,16.75
2015-01-27,15:32:22,Chicken,1,20.75
2015-01-27,15:32:22,Supreme,1,20.75
2015-01-27,15:32:22,Veggie,1,12.0
2015-01-27,15:37:13,Classic,1,11.0
2015-01-27,15:44:22,Supreme,1,16.5
2015-01-27,15:44:22,Classic,1,20.5
2015-01-27,15:48:27,Classic,1,11.0
2015-01-27,16:07:40,Veggie,1,17.95
2015-01-27,16:07:40,Veggie,1,20.25
2015-01-27,16:07:40,Classic,1,15.25
2015-01-27,16:07:40,Classic,1,25.5
2015-01-27,16:19:56,Classic,1,16.0
2015-01-27,16:19:56,Supreme,1,20.75
2015-01-27,16:27:31,Veggie,1,12.0
2015-01-27,16:27:31,Veggie,1,20.25
2015-01-27,16:28:38,Classic,1,35.95
2015-01-27,16:34:55,Chicken,1,20.75
2015-01-27,16:34:55,Classic,1,10.5
2015-01-27,16:34:55,Supreme,1,20.75
2015-01-27,16:34:55,Chicken,1,16.75
2015-01-27,17:01:03,Chicken,1,16.75
2015-01-27,17:01:03,Supreme,1,16.5
2015-01-27,17:08:55,Classic,1,14.5
2015-01-27,17:08:55,Chicken,1,16.75
2015-01-27,17:14:26,Classic,1,12.0
2015-01-27,17:14:26,Classic,1,12.0
2015-01-27,17:14:26,Supreme,1,12.5
2015-01-27,17:15:31,Classic,1,16.0
2015-01-27,17:15:31,Chicken,1,20.75
2015-01-27,17:15:31,Veggie,1,12.0
2015-01-27,17:26:55,Classic,1,15.25
2015-01-27,17:29:19,Veggie,1,12.0
2015-01-27,17:29:19,Supreme,1,16.5
2015-01-27,17:46:02,Veggie,1,16.0
2015-01-27,17:46:02,Supreme,1,20.75
2015-01-27,17:46:02,Chicken,1,20.75
2015-01-27,17:56:16,Chicken,1,16.75
2015-01-27,17:56:16,Classic,1,20.5
2015-01-27,17:56:16,Classic,1,15.25
2015-01-27,17:56:16,Veggie,1,16.5
2015-01-27,18:00:16,Classic,1,12.0
2015-01-27,18:00:16,Chicken,1,16.75
2015-01-27,18:00:16,Veggie,1,14.75
2015-01-27,18:00:16,Supreme,1,12.25
2015-01-27,18:02:51,Chicken,1,16.75
2015-01-27,18:06:25,Supreme,1,16.25
2015-01-27,18:06:25,Supreme,1,16.5
2015-01-27,18:06:25,Supreme,1,12.5
2015-01-27,18:06:25,Classic,1,16.0
2015-01-27,18:16:02,Chicken,1,12.75
2015-01-27,18:17:38,Supreme,1,20.25
2015-01-27,18:17:38,Classic,1,12.0
2015-01-27,18:22:07,Supreme,1,12.5
2015-01-27,18:22:07,Chicken,1,20.75
2015-01-27,18:22:23,Chicken,1,20.75
2015-01-27,18:31:26,Veggie,1,17.95
2015-01-27,18:31:26,Supreme,1,20.75
2015-01-27,18:33:59,Veggie,1,18.5
2015-01-27,18:33:59,Supreme,1,12.5
2015-01-27,18:37:54,Classic,1,20.5
2015-01-27,18:37:54,Classic,1,17.5
2015-01-27,18:48:01,Classic,1,16.0
2015-01-27,18:48:01,Classic,1,12.0
2015-01-27,18:49:15,Chicken,1,16.75
2015-01-27,19:16:45,Classic,1,13.25
2015-01-27,20:05:01,Veggie,1,20.25
2015-01-27,20:05:01,Classic,1,16.0
2015-01-27,20:05:27,Classic,1,12.0
2015-01-27,20:05:27,Veggie,1,16.75
2015-01-27,20:07:37,Veggie,1,16.0
2015-01-27,20:07:37,Classic,1,15.25
2015-01-27,20:09:27,Supreme,1,23.65
2015-01-27,20:09:27,Classic,1,10.5
2015-01-27,20:09:27,Classic,1,16.0
2015-01-27,20:10:32,Veggie,1,12.0
2015-01-27,20:17:48,Classic,1,16.5
2015-01-27,20:17:48,Veggie,1,20.25
2015-01-27,20:43:11,Supreme,1,20.75
2015-01-27,21:03:04,Classic,1,12.0
2015-01-27,21:03:04,Classic,1,14.5
2015-01-27,21:03:04,Classic,1,9.75
2015-01-27,21:03:04,Supreme,1,20.75
2015-01-27,21:03:29,Supreme,1,20.75
2015-01-27,21:03:29,Classic,1,16.0
2015-01-27,21:05:59,Veggie,1,17.95
2015-01-27,21:05:59,Classic,1,16.0
2015-01-27,21:05:59,Chicken,1,16.75
2015-01-27,21:05:59,Veggie,1,12.0
2015-01-27,22:10:01,Classic,1,12.0
2015-01-27,22:10:01,Classic,1,16.0
2015-01-27,22:11:38,Classic,1,16.0
2015-01-27,22:22:25,Classic,1,9.75
2015-01-27,22:22:25,Supreme,1,12.5
2015-01-27,22:25:26,Veggie,1,17.95
2015-01-27,22:25:26,Supreme,1,16.5
2015-01-28,11:28:33,Classic,1,12.0
2015-01-28,11:28:33,Chicken,1,20.75
2015-01-28,11:28:33,Classic,1,12.5
2015-01-28,11:28:33,Supreme,1,12.25
2015-01-28,11:36:34,Chicken,1,20.75
2015-01-28,11:36:34,Classic,1,12.0
2015-01-28,11:38:50,Supreme,1,20.75
2015-01-28,11:38:50,Supreme,1,20.75
2015-01-28,11:43:54,Classic,1,12.0
2015-01-28,11:49:42,Supreme,1,23.65
2015-01-28,11:49:42,Supreme,1,20.75
2015-01-28,11:50:41,Supreme,1,16.5
2015-01-28,11:55:46,Chicken,1,16.75
2015-01-28,11:58:42,Supreme,1,20.75
2015-01-28,12:04:16,Classic,1,10.5
2015-01-28,12:09:40,Chicken,1,20.75
2015-01-28,12:16:39,Supreme,1,23.65
2015-01-28,12:16:39,Veggie,1,17.95
2015-01-28,12:16:39,Veggie,1,16.0
2015-01-28,12:17:09,Classic,1,12.0
2015-01-28,12:17:09,Supreme,1,20.75
2015-01-28,12:17:09,Chicken,1,20.75
2015-01-28,12:19:50,Veggie,1,18.5
2015-01-28,12:19:50,Veggie,1,12.0
2015-01-28,12:19:50,Classic,1,12.5
2015-01-28,12:20:11,Classic,1,12.0
2015-01-28,12:20:11,Veggie,1,20.25
2015-01-28,12:20:31,Classic,1,17.5
2015-01-28,12:20:31,Supreme,1,20.75
2015-01-28,12:20:31,Veggie,1,12.0
2015-01-28,12:45:52,Classic,1,12.5
2015-01-28,12:45:52,Supreme,1,16.25
2015-01-28,12:45:52,Veggie,1,16.5
2015-01-28,12:47:43,Veggie,1,12.0
2015-01-28,13:07:37,Classic,1,12.0
2015-01-28,13:07:52,Veggie,1,12.0
2015-01-28,13:21:08,Chicken,1,20.75
2015-01-28,13:21:08,Classic,1,12.0
2015-01-28,13:21:08,Supreme,1,12.25
2015-01-28,13:34:25,Classic,1,12.0
2015-01-28,13:34:25,Veggie,1,16.0
2015-01-28,13:34:25,Veggie,1,20.25
2015-01-28,13:34:25,Classic,1,25.5
2015-01-28,13:37:57,Chicken,2,20.75
2015-01-28,13:37:57,Chicken,1,16.75
2015-01-28,13:37:57,Classic,2,16.5
2015-01-28,13:37:57,Classic,1,13.25
2015-01-28,13:37:57,Classic,1,10.5
2015-01-28,13:37:57,Supreme,1,16.5
2015-01-28,13:37:57,Supreme,1,16.5
2015-01-28,13:37:57,Classic,1,25.5
2015-01-28,13:45:42,Veggie,1,12.0
2015-01-28,14:21:48,Classic,1,16.0
2015-01-28,14:21:48,Classic,1,15.25
2015-01-28,14:26:49,Chicken,1,20.75
2015-01-28,14:26:49,Classic,1,16.0
2015-01-28,14:26:49,Supreme,1,20.75
2015-01-28,14:26:49,Chicken,1,16.75
2015-01-28,14:46:45,Chicken,1,16.75
2015-01-28,14:46:45,Chicken,1,16.75
2015-01-28,14:46:45,Classic,1,12.0
2015-01-28,15:01:14,Chicken,1,20.75
2015-01-28,15:01:14,Chicken,1,16.75
2015-01-28,15:01:14,Classic,1,20.5
2015-01-28,15:16:01,Veggie,1,16.0
2015-01-28,15:28:30,Chicken,1,20.75
2015-01-28,15:28:30,Classic,1,20.5
2015-01-28,15:28:30,Classic,1,20.5
2015-01-28,15:29:24,Veggie,1,14.75
2015-01-28,15:43:15,Supreme,1,16.5
2015-01-28,15:43:15,Veggie,1,20.25
2015-01-28,15:43:15,Chicken,1,16.75
2015-01-28,15:43:15,Supreme,1,16.5
2015-01-28,16:35:45,Chicken,1,20.75
2015-01-28,16:35:45,Chicken,1,20.75
2015-01-28,16:35:45,Classic,1,16.0
2015-01-28,16:35:45,Chicken,1,12.75
2015-01-28,16:40:16,Veggie,1,16.75
2015-01-28,16:56:19,Chicken,1,20.75
2015-01-28,16:56:19,Veggie,1,16.0
2015-01-28,17:28:53,Classic,1,12.0
2015-01-28,17:28:53,Veggie,1,20.25
2015-01-28,17:31:36,Supreme,1,20.25
2015-01-28,17:31:36,Supreme,1,20.75
2015-01-28,18:15:14,Chicken,1,16.75
2015-01-28,18:15:14,Supreme,1,20.75
2015-01-28,18:15:14,Supreme,1,16.5
2015-01-28,18:15:57,Classic,1,16.5
2015-01-28,18:15:57,Classic,1,17.5
2015-01-28,18:15:57,Veggie,1,20.25
2015-01-28,18:15:57,Classic,1,16.0
2015-01-28,18:24:14,Chicken,1,20.75
2015-01-28,18:24:14,Veggie,1,20.25
2015-01-28,18:44:20,Classic,1,12.0
2015-01-28,18:44:20,Supreme,1,20.75
2015-01-28,18:48:06,Veggie,1,18.5
2015-01-28,18:48:06,Classic,1,12.0
2015-01-28,18:48:06,Classic,1,17.5
2015-01-28,18:48:06,Supreme,1,20.25
2015-01-28,19:00:12,Classic,1,12.0
2015-01-28,19:05:34,Chicken,1,16.75
2015-01-28,19:05:34,Classic,1,20.5
2015-01-28,19:54:25,Classic,1,20.5
2015-01-28,20:46:18,Veggie,1,21.0
2015-01-28,20:46:18,Veggie,1,16.75
2015-01-28,20:46:18,Supreme,1,16.25
2015-01-28,20:46:18,Chicken,1,20.75
2015-01-28,21:09:10,Veggie,1,16.0
2015-01-28,21:24:32,Supreme,1,16.25
2015-01-28,21:24:32,Chicken,1,20.75
2015-01-28,21:28:58,Supreme,1,12.25
2015-01-28,21:41:42,Classic,1,12.0
2015-01-28,22:28:44,Classic,1,12.0
2015-01-28,22:28:44,Classic,1,16.5
2015-01-28,22:28:44,Classic,1,15.25
2015-01-29,11:43:36,Chicken,1,20.75
2015-01-29,11:52:11,Veggie,1,18.5
2015-01-29,11:52:11,Chicken,1,20.75
2015-01-29,11:52:11,Supreme,1,20.75
2015-01-29,11:52:11,Veggie,1,20.25
2015-01-29,11:55:01,Chicken,1,20.75
2015-01-29,11:55:01,Chicken,1,12.75
2015-01-29,12:14:46,Veggie,1,20.75
2015-01-29,12:19:02,Veggie,1,16.0
2015-01-29,12:26:17,Veggie,1,18.5
2015-01-29,12:26:53,Classic,1,13.25
2015-01-29,12:26:53,Classic,1,9.75
2015-01-29,12:26:53,Supreme,1,20.25
2015-01-29,12:26:53,Supreme,1,12.5
2015-01-29,12:39:31,Veggie,1,17.95
2015-01-29,12:45:39,Chicken,1,20.75
2015-01-29,13:06:51,Classic,1,9.75
2015-01-29,13:08:52,Supreme,1,16.25
2015-01-29,13:10:44,Classic,1,25.5
2015-01-29,13:23:39,Chicken,1,20.75
2015-01-29,13:23:39,Chicken,1,16.75
2015-01-29,13:27:10,Chicken,1,16.75
2015-01-29,13:27:10,Classic,1,15.25
2015-01-29,13:27:41,Veggie,1,20.25
2015-01-29,13:33:16,Chicken,1,20.75
2015-01-29,13:33:16,Classic,1,12.0
2015-01-29,13:33:16,Classic,1,9.75
2015-01-29,13:33:16,Supreme,1,12.25
2015-01-29,13:33:16,Supreme,1,20.75
2015-01-29,13:33:16,Chicken,1,20.75
2015-01-29,13:36:52,Chicken,1,20.75
2015-01-29,13:36:52,Chicken,1,20.75
2015-01-29,13:36:52,Veggie,1,18.5
2015-01-29,13:36:52,Classic,1,20.5
2015-01-29,13:36:52,Supreme,1,16.5
2015-01-29,13:36:52,Veggie,2,20.25
2015-01-29,13:36:52,Veggie,1,12.0
2015-01-29,13:36:52,Classic,1,20.5
2015-01-29,13:36:52,Supreme,1,16.5
2015-01-29,13:36:52,Supreme,2,20.25
2015-01-29,13:36:52,Supreme,1,16.25
2015-01-29,13:36:52,Chicken,1,16.75
2015-01-29,13:36:52,Chicken,1,12.75
2015-01-29,13:37:50,Veggie,1,18.5
2015-01-29,13:37:50,Classic,1,20.5
2015-01-29,13:37:50,Supreme,1,16.5
2015-01-29,13:37:50,Veggie,1,12.0
2015-01-29,13:39:42,Supreme,2,20.75
2015-01-29,13:39:42,Chicken,1,20.75
2015-01-29,13:42:20,Classic,1,9.75
2015-01-29,13:51:07,Veggie,1,20.25
2015-01-29,13:55:35,Veggie,1,14.75
2015-01-29,14:13:32,Classic,1,16.0
2015-01-29,14:24:36,Veggie,1,12.75
2015-01-29,14:28:24,Veggie,1,12.75
2015-01-29,14:39:52,Chicken,1,20.75
2015-01-29,15:11:01,Supreme,1,16.25
2015-01-29,15:11:01,Chicken,1,20.75
2015-01-29,15:26:55,Chicken,1,20.75
2015-01-29,15:26:55,Veggie,1,20.25
2015-01-29,16:01:52,Classic,1,16.0
2015-01-29,16:01:52,Supreme,1,12.5
2015-01-29,16:04:23,Supreme,1,20.75
2015-01-29,16:04:23,Supreme,1,20.75
2015-01-29,16:04:23,Supreme,1,16.25
2015-01-29,16:05:53,Chicken,1,20.75
2015-01-29,16:40:57,Classic,1,16.0
2015-01-29,16:48:09,Chicken,1,12.75
2015-01-29,17:47:55,Chicken,1,12.75
2015-01-29,17:47:55,Supreme,1,16.5
2015-01-29,18:15:40,Chicken,1,12.75
2015-01-29,18:15:40,Supreme,1,20.75
2015-01-29,18:15:40,Supreme,1,16.5
2015-01-29,18:15:40,Veggie,1,12.0
2015-01-29,18:38:41,Classic,1,20.5
2015-01-29,18:38:41,Veggie,1,16.0
2015-01-29,18:44:29,Veggie,2,20.25
2015-01-29,18:45:58,Classic,1,16.0
2015-01-29,18:45:58,Classic,1,15.25
2015-01-29,18:53:35,Supreme,1,16.5
2015-01-29,18:55:40,Chicken,1,16.75
2015-01-29,18:55:40,Supreme,1,16.5
2015-01-29,18:55:40,Classic,1,25.5
2015-01-29,18:58:20,Chicken,1,12.75
2015-01-29,18:58:20,Veggie,1,14.75
2015-01-29,18:58:20,Classic,1,13.25
2015-01-29,18:59:29,Veggie,1,17.95
2015-01-29,19:23:49,Chicken,1,20.75
