date,cumulative_revenue
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-01,72982.49999999997
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-02,75311.1
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-03,77925.90000000001
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-04,80159.79999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-05,82375.59999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-06,84885.54999999999
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-07,87123.2
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
2015-02-08,89158.19999999998
